2021-10-13 17:41:36.802 - INFO - 28314 - azureml.train.automl.automlconfig._start_execution:157 - No compute target or run config provided. Running local legacy run.
2021-10-13 17:41:36.804 - INFO - 28314 - azureml.train.automl.automlconfig._start_execution:199 - Submitting local legacy run.
2021-10-13 17:41:36.806 - INFO - 28314 - azureml.automl.core.package_utilities._log_activity:54 - ActivityStarted: PackagesCheck
2021-10-13 17:41:36.815 - INFO - 28314 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:278 - Package: azureml-core, Version: 1.22.0 found.
2021-10-13 18:00:27.339 - INFO - 26206 - azureml.automl.runtime.shared.cache_store._log_activity:92 - ActivityCompleted: Activity=load, HowEnded=Success, Duration=162.8[ms]
2021-10-13 18:00:27.340 - INFO - 26206 - azureml.automl.runtime.shared.cache_store._log_activity:54 - ActivityStarted: get
2021-10-13 18:00:27.340 - INFO - 26206 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: featurized_cv_split_0
2021-10-13 18:00:27.443 - INFO - 26206 - azureml.automl.runtime.shared.cache_store._log_activity:92 - ActivityCompleted: Activity=get, HowEnded=Success, Duration=103.04[ms]
2021-10-13 18:00:27.443 - INFO - 26206 - azureml.automl.runtime.shared.file_cache_store.load:229 - Loading from file cache
2021-10-13 18:00:27.443 - INFO - 26206 - azureml.automl.runtime.shared.cache_store._log_activity:54 - ActivityStarted: load
2021-10-13 18:00:27.443 - INFO - 26206 - azureml.automl.runtime.shared.file_cache_store._try_loading_saved_as_object:263 - Loading the saved_as object from cache.
2021-10-13 18:00:27.469 - INFO - 26206 - azureml.automl.runtime.shared.file_cache_store._try_loading_saved_as_object:266 - The saved_as object is: {'featurized_cv_split_0': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_1': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_2': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_3': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_4': <_SavedAsProtocol.PICKLE: 1>, 'y': <_SavedAsProtocol.NUMPY: 2>, 'X': <_SavedAsProtocol.SCIPY: 3>, 'class_labels': <_SavedAsProtocol.PICKLE: 1>, 'X_raw': <_SavedAsProtocol.PICKLE: 1>, 'y_raw': <_SavedAsProtocol.NUMPY: 2>, 'train CV splits': <_SavedAsProtocol.PICKLE: 1>, 'featurized train CV splits': <_SavedAsProtocol.PICKLE: 1>, 'dataset_cached_keys': <_SavedAsProtocol.PICKLE: 1>}
2021-10-13 18:00:27.491 - INFO - 26206 - azureml.automl.runtime.shared.cache_store._log_activity:92 - ActivityCompleted: Activity=load, HowEnded=Success, Duration=48.16[ms]
2021-10-13 18:00:27.492 - INFO - 26206 - azureml.automl.runtime.shared.cache_store._log_activity:54 - ActivityStarted: get
2021-10-13 18:00:27.492 - INFO - 26206 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: featurized_cv_split_1
2021-10-13 18:00:27.592 - INFO - 26206 - azureml.automl.runtime.shared.cache_store._log_activity:92 - ActivityCompleted: Activity=get, HowEnded=Success, Duration=99.9[ms]
2021-10-13 18:00:27.592 - INFO - 26206 - azureml.automl.runtime.shared.file_cache_store.load:229 - Loading from file cache
2021-10-13 18:00:27.592 - INFO - 26206 - azureml.automl.runtime.shared.cache_store._log_activity:54 - ActivityStarted: load
2021-10-13 18:00:27.592 - INFO - 26206 - azureml.automl.runtime.shared.file_cache_store._try_loading_saved_as_object:263 - Loading the saved_as object from cache.
2021-10-13 18:00:27.610 - INFO - 26206 - azureml.automl.runtime.shared.file_cache_store._try_loading_saved_as_object:266 - The saved_as object is: {'featurized_cv_split_0': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_1': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_2': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_3': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_4': <_SavedAsProtocol.PICKLE: 1>, 'y': <_SavedAsProtocol.NUMPY: 2>, 'X': <_SavedAsProtocol.SCIPY: 3>, 'class_labels': <_SavedAsProtocol.PICKLE: 1>, 'X_raw': <_SavedAsProtocol.PICKLE: 1>, 'y_raw': <_SavedAsProtocol.NUMPY: 2>, 'train CV splits': <_SavedAsProtocol.PICKLE: 1>, 'featurized train CV splits': <_SavedAsProtocol.PICKLE: 1>, 'dataset_cached_keys': <_SavedAsProtocol.PICKLE: 1>}
2021-10-13 18:00:27.632 - INFO - 26206 - azureml.automl.runtime.shared.cache_store._log_activity:92 - ActivityCompleted: Activity=load, HowEnded=Success, Duration=39.9[ms]
2021-10-13 18:00:27.632 - INFO - 26206 - azureml.automl.runtime.shared.cache_store._log_activity:54 - ActivityStarted: get
2021-10-13 18:00:27.633 - INFO - 26206 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: featurized_cv_split_2
2021-10-13 18:00:27.817 - INFO - 26206 - azureml.automl.runtime.shared.cache_store._log_activity:92 - ActivityCompleted: Activity=get, HowEnded=Success, Duration=184.82[ms]
2021-10-13 18:00:27.818 - INFO - 26206 - azureml.automl.runtime.shared.file_cache_store.load:229 - Loading from file cache
2021-10-13 18:00:27.818 - INFO - 26206 - azureml.automl.runtime.shared.cache_store._log_activity:54 - ActivityStarted: load
2021-10-13 18:00:27.818 - INFO - 26206 - azureml.automl.runtime.shared.file_cache_store._try_loading_saved_as_object:263 - Loading the saved_as object from cache.
2021-10-13 18:00:27.837 - INFO - 26206 - azureml.automl.runtime.shared.file_cache_store._try_loading_saved_as_object:266 - The saved_as object is: {'featurized_cv_split_0': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_1': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_2': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_3': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_4': <_SavedAsProtocol.PICKLE: 1>, 'y': <_SavedAsProtocol.NUMPY: 2>, 'X': <_SavedAsProtocol.SCIPY: 3>, 'class_labels': <_SavedAsProtocol.PICKLE: 1>, 'X_raw': <_SavedAsProtocol.PICKLE: 1>, 'y_raw': <_SavedAsProtocol.NUMPY: 2>, 'train CV splits': <_SavedAsProtocol.PICKLE: 1>, 'featurized train CV splits': <_SavedAsProtocol.PICKLE: 1>, 'dataset_cached_keys': <_SavedAsProtocol.PICKLE: 1>}
2021-10-13 18:00:27.856 - INFO - 26206 - azureml.automl.runtime.shared.cache_store._log_activity:92 - ActivityCompleted: Activity=load, HowEnded=Success, Duration=38.58[ms]
2021-10-13 18:00:27.857 - INFO - 26206 - azureml.automl.runtime.shared.cache_store._log_activity:54 - ActivityStarted: get
2021-10-13 18:00:27.857 - INFO - 26206 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: featurized_cv_split_3
2021-10-13 18:00:28.009 - INFO - 26206 - azureml.automl.runtime.shared.cache_store._log_activity:92 - ActivityCompleted: Activity=get, HowEnded=Success, Duration=151.7[ms]
2021-10-13 18:00:28.009 - INFO - 26206 - azureml.automl.runtime.shared.file_cache_store.load:229 - Loading from file cache
2021-10-13 18:00:28.009 - INFO - 26206 - azureml.automl.runtime.shared.cache_store._log_activity:54 - ActivityStarted: load
2021-10-13 18:00:28.009 - INFO - 26206 - azureml.automl.runtime.shared.file_cache_store._try_loading_saved_as_object:263 - Loading the saved_as object from cache.
2021-10-13 18:00:28.028 - INFO - 26206 - azureml.automl.runtime.shared.file_cache_store._try_loading_saved_as_object:266 - The saved_as object is: {'featurized_cv_split_0': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_1': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_2': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_3': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_4': <_SavedAsProtocol.PICKLE: 1>, 'y': <_SavedAsProtocol.NUMPY: 2>, 'X': <_SavedAsProtocol.SCIPY: 3>, 'class_labels': <_SavedAsProtocol.PICKLE: 1>, 'X_raw': <_SavedAsProtocol.PICKLE: 1>, 'y_raw': <_SavedAsProtocol.NUMPY: 2>, 'train CV splits': <_SavedAsProtocol.PICKLE: 1>, 'featurized train CV splits': <_SavedAsProtocol.PICKLE: 1>, 'dataset_cached_keys': <_SavedAsProtocol.PICKLE: 1>}
2021-10-13 18:00:28.049 - INFO - 26206 - azureml.automl.runtime.shared.cache_store._log_activity:92 - ActivityCompleted: Activity=load, HowEnded=Success, Duration=39.41[ms]
2021-10-13 18:00:28.049 - INFO - 26206 - azureml.automl.runtime.shared.cache_store._log_activity:54 - ActivityStarted: get
2021-10-13 18:00:28.049 - INFO - 26206 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: featurized_cv_split_4
2021-10-13 18:00:28.196 - INFO - 26206 - azureml.automl.runtime.shared.cache_store._log_activity:92 - ActivityCompleted: Activity=get, HowEnded=Success, Duration=147.24[ms]
2021-10-13 18:00:28.197 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 0 for CV fold 0
2021-10-13 18:00:28.217 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 0 for CV fold 1
2021-10-13 18:00:28.234 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 0 for CV fold 2
2021-10-13 18:00:28.253 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 0 for CV fold 3
2021-10-13 18:00:28.269 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 0 for CV fold 4
2021-10-13 18:00:28.285 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 1 for CV fold 0
2021-10-13 18:00:28.305 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 1 for CV fold 1
2021-10-13 18:00:28.325 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 1 for CV fold 2
2021-10-13 18:00:28.343 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 1 for CV fold 3
2021-10-13 18:00:28.363 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 1 for CV fold 4
2021-10-13 18:00:28.379 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 2 for CV fold 0
2021-10-13 18:00:28.386 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 2 for CV fold 1
2021-10-13 18:00:28.392 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 2 for CV fold 2
2021-10-13 18:00:28.398 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 2 for CV fold 3
2021-10-13 18:00:28.404 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 2 for CV fold 4
2021-10-13 18:00:28.410 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 3 for CV fold 0
2021-10-13 18:00:28.449 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 3 for CV fold 1
2021-10-13 18:00:28.491 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 3 for CV fold 2
2021-10-13 18:00:28.531 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 3 for CV fold 3
2021-10-13 18:00:28.575 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 3 for CV fold 4
2021-10-13 18:00:28.616 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 4 for CV fold 0
2021-10-13 18:00:28.629 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 4 for CV fold 1
2021-10-13 18:00:28.642 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 4 for CV fold 2
2021-10-13 18:00:28.654 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 4 for CV fold 3
2021-10-13 18:00:28.667 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 4 for CV fold 4
2021-10-13 18:00:28.679 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 5 for CV fold 0
2021-10-13 18:00:28.705 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 5 for CV fold 1
2021-10-13 18:00:28.731 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 5 for CV fold 2
2021-10-13 18:00:28.758 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 5 for CV fold 3
2021-10-13 18:00:28.785 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 5 for CV fold 4
2021-10-13 18:00:28.811 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 6 for CV fold 0
2021-10-13 18:00:28.813 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 6 for CV fold 1
2021-10-13 18:00:28.814 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 6 for CV fold 2
2021-10-13 18:00:28.815 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 6 for CV fold 3
2021-10-13 18:00:28.816 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 6 for CV fold 4
2021-10-13 18:00:28.817 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 7 for CV fold 0
2021-10-13 18:00:28.818 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 7 for CV fold 1
2021-10-13 18:00:28.820 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 7 for CV fold 2
2021-10-13 18:00:28.821 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 7 for CV fold 3
2021-10-13 18:00:28.823 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 7 for CV fold 4
2021-10-13 18:00:28.824 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 8 for CV fold 0
2021-10-13 18:00:28.825 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 8 for CV fold 1
2021-10-13 18:00:28.827 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 8 for CV fold 2
2021-10-13 18:00:28.828 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 8 for CV fold 3
2021-10-13 18:00:28.828 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 8 for CV fold 4
2021-10-13 18:00:28.829 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 9 for CV fold 0
2021-10-13 18:00:28.830 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 9 for CV fold 1
2021-10-13 18:00:28.831 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 9 for CV fold 2
2021-10-13 18:00:28.832 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 9 for CV fold 3
2021-10-13 18:00:28.833 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 9 for CV fold 4
2021-10-13 18:00:28.834 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 10 for CV fold 0
2021-10-13 18:00:28.834 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 10 for CV fold 1
2021-10-13 18:00:28.835 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 10 for CV fold 2
2021-10-13 18:00:28.836 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 10 for CV fold 3
2021-10-13 18:00:28.836 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 10 for CV fold 4
2021-10-13 18:00:28.837 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 11 for CV fold 0
2021-10-13 18:00:28.839 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 11 for CV fold 1
2021-10-13 18:00:28.840 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 11 for CV fold 2
2021-10-13 18:00:28.842 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 11 for CV fold 3
2021-10-13 18:00:28.843 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 11 for CV fold 4
2021-10-13 18:00:28.845 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 12 for CV fold 0
2021-10-13 18:00:28.846 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 12 for CV fold 1
2021-10-13 18:00:28.847 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 12 for CV fold 2
2021-10-13 18:00:28.848 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 12 for CV fold 3
2021-10-13 18:00:28.849 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 12 for CV fold 4
2021-10-13 18:00:28.850 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 13 for CV fold 0
2021-10-13 18:00:28.852 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 13 for CV fold 1
2021-10-13 18:00:28.853 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 13 for CV fold 2
2021-10-13 18:00:28.855 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 13 for CV fold 3
2021-10-13 18:00:28.857 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 13 for CV fold 4
2021-10-13 18:00:28.858 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 14 for CV fold 0
2021-10-13 18:00:28.871 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 14 for CV fold 1
2021-10-13 18:00:28.884 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 14 for CV fold 2
2021-10-13 18:00:28.897 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 14 for CV fold 3
2021-10-13 18:00:28.911 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 14 for CV fold 4
2021-10-13 18:00:28.924 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 15 for CV fold 0
2021-10-13 18:00:29.029 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 15 for CV fold 1
2021-10-13 18:00:29.150 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 15 for CV fold 2
2021-10-13 18:00:29.169 - INFO - 28314 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - memory usage 951455744
2021-10-13 18:00:29.169 - INFO - 28314 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - child memory usage 1790480384
2021-10-13 18:00:29.170 - INFO - 28314 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - cpu time 80.556017
2021-10-13 18:00:29.170 - INFO - 28314 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - child cpu time 733.341534
2021-10-13 18:00:29.255 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 15 for CV fold 3
2021-10-13 18:00:29.354 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 15 for CV fold 4
2021-10-13 18:00:29.461 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 16 for CV fold 0
2021-10-13 18:00:29.467 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 16 for CV fold 1
2021-10-13 18:00:29.473 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 16 for CV fold 2
2021-10-13 18:00:29.478 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 16 for CV fold 3
2021-10-13 18:00:29.483 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 16 for CV fold 4
2021-10-13 18:00:29.489 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 17 for CV fold 0
2021-10-13 18:00:29.494 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 17 for CV fold 1
2021-10-13 18:00:29.499 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 17 for CV fold 2
2021-10-13 18:00:29.505 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 17 for CV fold 3
2021-10-13 18:00:29.510 - INFO - 26206 - azureml.automl.runtime._ml_engine.ensemble.ensemble_selector._compute_models_predictions:304 - Getting out of fold predictions of pipeline index 17 for CV fold 4
2021-10-13 18:00:29.516 - INFO - 26206 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3716,), 'y_pred': (3716,), 'y_test_unique': 498, 'y_pred_unique': 3714, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:00:29.520 - INFO - 26206 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3716,), 'y_pred': (3716,), 'y_test_unique': 472, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:00:29.524 - INFO - 26206 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 492, 'y_pred_unique': 3715, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
2021-10-13 18:00:29.527 - INFO - 26206 - azureml.automl.runtime.shared.score.scoring.log_regression_debug:191 - Regression metrics debug: {'y_test': (3715,), 'y_pred': (3715,), 'y_test_unique': 497, 'y_pred_unique': 3713, 'y_test_has_negative': False, 'y_pred_has_negative': False, 'min_max_equal': False, 'sample_weight': None}
